DOI,Título,Autores,Año,Citas,Revista
10.3233/jifs-220741,Using the integrated neural network of radial basis function (RBF) via optimization algorithms to estimate pile settlement range,Ruiyang Jiang,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220785,Local homeomorphism regularized non-negative Tucker decomposition of tensor data,Guo Niu and Zhengming Ma and Xi Liu,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-213570,An improved software defect prediction model based on grey incidence analysis and Naive Bayes algorithm,Shu Zhang and Yuhong Wang,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221185,De privacy encryption and extraction model of smart grid data based on Spark Streaming,Taoyun Zhang and Yugang Zhang and Guangdong Zhang and Ling Xue and Jin Wang,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220441,Improved ELECTRE II sustainability assessment framework in power generation technological evaluation,Ting-Yu Lin and Kuo-Chen Hung and Kuo-Ping Lin and Jau-Shin Hon and Anthony Shun Fung Chiu,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220174,Enhancement of two-stage flow shop multiprocessor scheduling problems using a target-oriented genetic algorithm,Shun-Chi Yu,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220132,A welding defect detection model based on a shape-aware network,Lukui Shi and Haoran Zu and Jikai Tai and Weifei Niu,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-182576,A method for image edge detection based on interval-valued fuzzy sets,R. Baghbani and S. Jamasb and MB. Khodabakhshi,2019,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211402,Case study of features extraction and real time classification of emotion from speech on the basis with using neural nets,Martin Magdin and Timotej Sulka and Kristián Fodor,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-120755,Developing a model for integrating decisions in technology roadmapping by fuzzy PROMETHEE,Sepehr Ghazinoory and Maryam Daneshmand-Mehr and Mohammad Reza Arasti,2014,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-210186,A comprehensive approach for performance evaluation of Indian language identification systems,Deepti Deshwal and Pardeep Sangwan and Naveen Dahiya and Neelam Nehra and Aman Dahiya,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220645,Optimal operation for marine hybrid power system: Novel optimization algorithm and comprehensive analysis for penalty functions,Qing An and Ruoli Tang and Xueyan Li and Xiaodi Zhang and Xin Li,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220158,Hesitant fuzzy dot subalgebra and dot ideals of B-algebra,Man Jiang,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211709,Fuzzy preorder based fuzzy rough sets using multiplication and division,Jun Yang and Wei Yao,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-18578,A heuristic algorithm of attribute reduction in incomplete ordered decision systems,Lihe Guan,2019,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202614,Lightweight detection algorithm for fine-grained surface defects of aerospace seal rings,Hui Liu and Boxia He and Yong He and Xiaotian Tao,2021,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202413,MADA problem: A new scheme based on D numbers and aggregation functions,Xiangjun Mi and Ye Tian and Bingyi Kang,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-162091,Scheduling in a two-stage supply chain with uncertain parameters,Jiayu Shen and Yuanguo Zhu,2016,11,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-162208,Evaluation method for innovation capability and efficiency of high technology enterprises with interval-valued intuitionistic fuzzy information,Gang Sun and Wei-Li Xia,2016,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189652,Design of coordination contract for quality control-based supply chain under consumer balking behavior with fuzzy environment,Chongfeng Lan,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169070,Design and realization of two-wheel micro-mouse diagonal dashing,Haoming Zhang and Yihuai Wang and Yinghai Wang and Peh Lian Soon,2016,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179848,Optimization of operation safety risk indicator based on grey relational and sensitivity analysis of the south-to-north water diversion project,Xiangtian Nie and Tianyu Fan and Bo Wang and Han Wu,2020,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169183,Hydraulic gap control of rolling mill based on self-tuning fuzzy PID,Fei Zhang and Shengyue Zong and Xiaozhan Li and Handan Chen,2016,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169167,Modeling and querying fuzzy spatiotemporal objects,Haitao Cheng,2016,10,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179400,Research on smart EFK algorithm for electric vehicle battery packs management system,Guoping Lei and Xiuying Luo and Li Cai and Le Gao and Nina Dai and Qingshan Xu and Zefu Tan,2020,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219229,Handling temporality in human activity reasoning,Mariela Morveli-Espinoza and Juan Carlos Nieves and Cesar Augusto Tacla,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189759,Multimodal semantic analysis with regularized semantic autoencoder,Shaily Malik and Poonam Bansal,2022,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-190546,An enhanced symbiotic organisms search algorithm with perturbed global crossover operator for global optimization,Pengjun Zhao and Sanyang Liu,2020,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191594,A recommender system based on a new similarity metric and upgraded crow search algorithm,Bam Bahadur Sinha and R. Dhanalakshmi,2020,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189003,The application of computer graphics processing in visual communication design,Mingming Fan and Yunsong Li,2020,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179970,Intelligent sports feature recognition system based on texture feature extraction and SVM parameter selection,Lei Wang and Jinhai Sun and Tuojian Li,2020,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189004,Fault diagnosis of rotating machinery based on time-frequency image feature extraction,Shiyi Zhang and Laigang Zhang and Teng Zhao and Mahmoud Mohamed Selim,2020,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179988,Cloud data acquisition and processing model based on blockchain,You Lu and Qiming Fu and Xuefeng Xi and Zhenping Chen,2020,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189793,Research on the construction of TCFL resource database system based on artificial intelligence,Yanling Li,2021,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189079,A multidimensional intuitionistic fuzzy InterCriteria analysis in the restaurant,Velichka Traneva and Stoyan Tranev,2020,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-130870,Application of BICA-NM hybrid algorithm for optimal locating of fault indicators in distribution networks,Mehrdad Beykverdi and Ahmad Ashouri,2014,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169950,A review on VANET routing protocols and proposing a parallelized genetic algorithm based heuristic modification to mobicast routing for real time message passing,Rahul Saxena and Monika Jain and D.P. Sharma and Siddharth Jaidka,2019,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-141525,Solving a novel multi-objective uncapacitated hub location problemby five meta-heuristics,Ali Ghodratnama and Reza Tavakkoli-Moghaddam and S. Mostapha Kalami-Heris and Gábor Nagy,2015,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-181260,Reliability analysis of discrete time redundant system with imperfect switch and random uncertain lifetime,Linmin Hu and Xuerui Cao and Zhenzhen Li,2019,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169979,A privacy-preserving spectrum auction scheme using paillier cryptosystem with public verification,Jiaqi Wang and Marimuthu Karuppiah and Saru Kumari and Zhiyin Kong and Wenbo Shi,2019,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-213308,FLIDND-MCN: Fake label images detection of natural disasters with multi model convolutional neural network,Samar M. Alqhtani,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220474,Metric-based rule optimizing system for code smell detection using Salp Swarm and Cockroach Swarm algorithm,D. Juliet Thessalonica and H. Khanna Nehemiah and S. Sreejith and A. Kannan,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-212898,Improved storage capacity for health care center using ant lion- ramp secret sharing scheme for data deduplication in cloud computing,G. Neelamegam and P. Marikkannu,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-212455,A Deep-DrpXML and IAG-GWO based CHST fostered blockchain technology for secured dynamic optimal routing for wireless sensor networks,R. Anitha and B.R. Tapas Bapu,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221389,A new end-to-end semi-supervised deep learning framework for mastering robot-written character identification,Qilong Jia and Song Fan,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221301,A multi-attribute decision-making method for the location selection of emergency rescue centers based on improved cumulative prospect theory under the background of ecological sustainable development,Jian Jiang,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-212977,A fuzzy based approach to enhance the lifespan of sensor network,M. Yuvaraja,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221039,Buoyancy energy driven archimedes optimization algorithm based on Lévy flight and tangent flight,Song Li and Jie-Sheng Wang and Hao-Ming Song and Yue Zheng and Xing-Yue Zhang,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-213362,A hybrid technique for transformer-less grid-tie Hybrid Renewable Energy Source with reduction of common mode leakage current,G. Janardhan and N. N. V. Surendra Babu and G. N. Srinivas,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220889,Software development methodology of structural-parametric description of low-temperature co-fired ceramics-technology for the production of microwave components,Boris A. Levitan and Nellie S. Dinyaeva and Dmitry A. Sudarenko and Alexey V. Lyutov,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220511,Classification of microscopic cervical blood cells using inception ResNet V2 with modified activation function,Pon L.T. Thai and J. Merry Geisa,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-213372,A comprehensive survey on sentiment analysis: Challenges and future insights,Diksha Shukla and Ganesh Chandra and Babita Pandey and Sanjay K. Dwivedi,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-212527,Chaotic time series prediction based on selection of important input variables1,Yaxue Ren and Yintang Wen and Fucai Liu and Yuyan Zhang,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220597,"Research on travel path choice considering complex environment: theory, model and case",Wei Hang Cao and Jian Jiang,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211696,A unified semantic description and user’s permissions knowledge reasoning for multiple domain cyberspace based on knowledge graph,Lei Zhang and Wei Bai and Shize Guo and Youwei Xu and Kaolin Jiang and Yu Pan and Qibin Zheng and Jun Chen and Zhisong Pan,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-213002,Adaptive pruning threshold based convolutional neural network for object detection,Zhendong Guo and Xiaohong Li and Kai Zhang and Xiaoyong Guo,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-181122,An integrated QFD and 2-tuple linguistic method for solution selection in crowdsourcing contests for innovative tasks,Xuefeng Zhang and Jiafu Su,2018,28,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-18202,Are machine learning based intrusion detection system always secure? An insight into tampered learning,Rupam Kumar Sharma and Hemanta Kr Kalita and Biju Issac,2018,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-210917,Second-hand housing batch evaluation model of zhengzhou city based on big data and MGWR model,Chaojie Liu and Jie Lu and Wenjing Fu and Zhuoyi Zhou,2022,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151948,Fuzzy optimization control for NOx emissions from power plant boilers based on nonlinear optimization1,Wenjie Zhao and Gang Zhao and Meng Lv and Jianjun Zhao,2015,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219026,Design and implementation of computer aided resource management system for dance teaching,Peng Huang,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219162,Research on English teaching of professional skilled talents training based on artificial intelligence,Yanmei Zhu,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-181586,An efficient intelligent system for the classification of electroencephalography (EEG) brain signals using nuclear features for human cognitive tasks,Emad-ul-Haq Qazi and Muhammad Hussain and Hatim Aboalsamh,2019,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191129,Emotion recognition from speech using deep learning on spectrograms,Xingguang Li and Wenjun Song and Zonglin Liang,2020,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169983,Trust decision model for online consumer evaluation: Deeper uncertainty integration in evidence theory approach,Xiaodan Zhang and Yanping Gong and Michael Spece,2019,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189224,SVM-based global vision system of sports competition and action recognition,Changxin Sun and Di Ma,2021,11,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189587,Health-diagnosis of electromechanical system with a principal-component bayesian neural network algorithm,Bor-Jiunn Wen and Yung-Sheng Lin and Hsing-Min Tu and Cheng-Chang Hsieh,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189491,Big data precision marketing and consumer behavior analysis based on fuzzy clustering and PCA model,Hongping Liu,2021,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-18547,A comprehensive mechanism for hotel recommendation to achieve personalized search engine,Ying Huang and Hong-Yu Zhang and Jian-Qiang Wang,2018,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-192195,Novel MCGDM with q-rung orthopair fuzzy soft sets and TOPSIS approach under q-Rung orthopair fuzzy soft topology,Muhammad Tahir Hamid and Muhammad Riaz and Deeba Afzal,2020,12,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-171209,A study on bipolar fuzzy planar graph and its application in image shrinking,Tarasankar Pramanik and Madhumangal Pal and Sukumar Mondal and Sovan Samanta,2018,10,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191913,A study on regular picture fuzzy graph with applications in communication networks,Wei Xiao and Arindam Dey and Le Hoang Son,2020,8,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-223495,Anti-periodic motion and mean-square exponential convergence of nonlocal discrete-time stochastic competitive lattice neural networks with fuzzy logic,Yali Yang and Tianwei Zhang,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221342,Prediction of high-performance concrete compressive strength through novel structured neural network,Huan Li,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-222476,Bi-LSTM fault diagnosis method for rolling bearings based on segmented interception AR spectrum analysis and information fusion,Cheng Zhong and Jie-Sheng Wang and Yu Liu,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-223947,Structural descriptors of anthracene using topological coindices through CoM-polynomial,M.C. Shanmukha and Sokjoon Lee and A. Usha and K.C. Shilpa and Muhammad Azeem,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189748,Deterministic and probabilistic occupancy detection with a novel heuristic optimization and Back-Propagation (BP) based algorithm,Nuzhat Fatema and Saeid Gholami Farkoush and Mashhood Hasan and H Malik,2022,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-210991,Evidential classification of incomplete instance based on K-nearest centroid neighbor,Zong-fang Ma and Zhe Liu and Chan Luo and Lin Song,2021,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189348,Sentimental prediction model of personality based on CNN-LSTM in a social media environment,Jinghua Zhao and Jie Lin and Shuang Liang and Mengjiao Wang,2021,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201224,A novel auto-encoder induced chaos based image encryption framework aiding DNA computing sequence,P. Alli and J. Dinesh Peter,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189226,Human resource management model based on three-layer BP neural network and machine learning,Guohua Wei and Yi Jin,2021,13,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189744,A New semi-supervised clustering for incomplete data,Sonia Goel and Meena Tushir,2022,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-181649,Possibility Pythagorean fuzzy soft set and its application,Duojie Jia-hua and Haidong Zhang and Yanping He,2019,10,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-141343,Point operators for intuitionistic multiplicative information,Meimei Xia,2015,10,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-130984,Intuitionistic multiplicative aggregation operators with their application in group decision making,Dejian Yu and Lincong Fang,2014,20,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201696,Distribution slack allocation algorithm for energy aware task scheduling in cloud datacenters,Golnaz Berenjian and Homayun Motameni and Mehdi Golsorkhtabaramiri and Ali Ebrahimnejad,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179952,Network education platform in flipped classroom based on improved cloud computing and support vector machine,Leng Jing and Zhu Bo and Qingxiang Tian and Wei Xu and Jiaoxue Shi,2020,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-210764,Diversified teaching-learning-based optimization for fuzzy two-stage hybrid flow shop scheduling with setup time,Deming Lei and Bingjie Xi,2021,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169526,Feature ranking for multi-fault diagnosis of rotating machinery by using random forest and KNN,René-Vinicio Sánchez and Pablo Lucero and Rafael E. Vásquez and Mariela Cerrada and Jean-Carlo Macancela and Diego Cabrera,2018,54,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189193,Fuzzy metatopics predicting prices of Airbnb accommodations,Manuel J. Sánchez-Franco and José A. Troyano and Manuel Alonso-Dos-Santos,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202465,A multi-layer approach for advanced persistent threat detection using machine learning based on network traffic,Cho Do Xuan and Duc Duong and Hoang Xuan Dau,2021,8,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-182929,A study on cubic graphs with novel application,Hossein Rashmanlou and G. Muhiuddin and SK Amanathulla and F. Mofidnakhaei and Madhumangal Pal,2021,21,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-200675,Visual sentiment analysis via deep multiple clustered instance learning,Wenjing Gao and Wenjun Zhang and Haiyan Gao and Yonghua Zhu,2020,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169967,Fuzzy ontology-based personalized recommendation for internet of medical things with linked open data,N. Senthil Selvan and Subramaniyaswamy Vairavasundaram and Logesh Ravi,2019,22,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179065,Computer network security evaluation model based on neural network,Xinwei Li and Hui Chen and Bryan Ariann,2019,8,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-161984,Multiple attribute group decision making methods based on trapezoidal fuzzy neutrosophic numbers,Ruipu Tan and Wende Zhang,2017,17,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189100,Hydroponic system evaluation in urban farming via fuzzy EDAS and TODIM methods,A. Cagri Tolga and Murat Basar,2020,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-162299,A mean-area ranking based non-linear programming approach to solve intuitionistic fuzzy bi-matrix games,Jing-Jing An and Deng-Feng Li and Jiang-Xia Nan,2017,15,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189556,Urban green economic planning based on improved genetic algorithm and machine learning,Tao Liu and Baogui Xin and Fan Wu,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-130850,A hybrid fuzzy-PEM stochastic framework to solve the optimal operation management of distribution feeder reconfiguration considering wind turbines,Reza Sedaghati and Abdollah Kavousi-Fard,2014,21,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-2010-0441,Fuzzy control of a real time inverted pendulum system,S. Kizir and Z. Bingul and C. Oysu,2010,15,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-200610,A system dynamics model for routing and scheduling of cross-dock and transportation in reverse logistics network of perishable goods,Pezhman Abbasi-Tavallali and Mohammad Reza Feylizadeh and Atefeh Amindoust,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202189,Continuous and bounded linear operators in neutrosophic normed spaces,Vakeel A. Khan and Ayhan Esi and Mobeen Ahmad and Mohammad Daud Khan,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-171157,Fuzzy comprehensive risk evaluation of roof water inrush based on catastrophe theory in the Jurassic coalfield of northwest China,Shiliang Liu and Wenping Li,2019,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202916,Novel multi-criteria decision-making methods with soft rough q-rung orthopair fuzzy sets and q-rung orthopair fuzzy soft rough sets,Muhammad Riaz and Nawazish Ali and Bijan Davvaz and Muhammad Aslam,2021,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-182907,A fuzzy framework for prioritization and partial selection of security requirements in software projects,Davoud Mougouei and David M.W. Powers and Elahe Mougouei,2019,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219040,Music psychology using fuzzy models to promote mental health,Shengnan Liu and Tingting Zhang,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169199,An intuitionistic fuzzy method for social network prediction problems,Liming Yang and Wei Zhang and Wenqing Liu and Yunfang Chen,2016,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-182579,Cubic bipolar fuzzy graphs with applications,Naeem Jan and Lemnaouar Zedam and Tahir Mahmood and Kifayat Ullah,2019,8,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202784,Research on low-quality waste heat recovery system based on fuzzy proportion integration differentiation control,Xiao Yanjun and Zhang Yameng and Gao Nan and Peng Kai and Zhou Wei and Liu Weiling,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179548,Human models in human-in-the-loop control systems,Mohamed A. Mabrok and Hassan K. Mohamed and Abdel-Haleem Abdel-Aty and Ahmed S. Alzahrani,2020,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201727,Extended two-dimensional belief function based on divergence measurement,Jianping Fan and Jing Wang and Meiqin Wu,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179402,Quickly evaluating the synergistic effects of top anti-cancer drugs by the computer high performance computing power and complex network visualization,Zhijun Zeng and Yong Gao and Liyan Liu and Xiaojun Yan and Guoliang Xu and Hongning Liu and Yanhua Ji,2020,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151693,"Generalizations of (U, N)-implications derived from commutative semi-uninorms and pseudo-uninorms",Zhen-Bo Li and Hua-Wen Liu,2015,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-130827,Incomplete preference relations: An upper bound condition,Asma Khalid and Mian Muhammad Awais,2014,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-18339,Similarity measure for soft matrices and its applications,Hüseyin Kamacı,2019,22,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189312,Machine learning model for feature recognition of sports competition based on improved TLD algorithm,Qinglong Ding and Zhenfeng Ding,2021,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202745,A Survey of incremental high-utility pattern mining based on storage structure,Haodong Cheng and Meng Han and Ni Zhang and Xiaojuan Li and Le Wang,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189686,Study on evaluation index system of sustainable development of mine water resources based on PSO-AHP model and fuzzy comprehensive evaluation,Xiaomin Liu and Haiyan Liu and Zheng Wan and Lifei Wang and Qiong Chen,2021,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-2012-0594,Possibility mean and variance based method for multi-attribute decision making with triangular intuitionistic fuzzy numbers,Shu-Ping Wan and Deng-Feng Li,2013,19,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-210064,Reasoning over temporal knowledge graph with temporal consistency constraints,Xiaojun Chen and Shengbin Jia and Ling Ding and Yang Xiang,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-16724,Dual weighted extreme learning machine for imbalanced data stream classification,Yong Zhang and Wenzhe Liu and Xuezhen Ren and Yonggong Ren,2017,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169354,Dynamic incomplete uninorm trust propagation and aggregation methods in social network,Hua Wang and Lu Huang and Peiyu Ren and Rong Zhao and Yuyan Luo,2017,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-2010-0446,T-norm-based limit theorems for fuzzy random variables,S. Wang and J. Watada,2010,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201419,An optimal control model of the spread of the COVID-19 pandemic in Iraq: Deterministic and chance-constrained model,Ali Khaleel Dhaiban and Baydaa Khalaf Jabbar,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202079,MR-BIRCH: A scalable MapReduce-based BIRCH clustering algorithm,Yufeng Li and HaiTian Jiang and Jiyong Lu and Xiaozhong Li and Zhiwei Sun and Min Li,2021,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-222252,Triple attention feature enhanced pyramid network for facial expression recognition,Jian Fang and Xiaomei Lin and Weida Liu and Yi An and Haoran Sun,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-212824,A more cost-efficient Chinese Named Entity Recognition based on trigger and matching network,Yun Zhang and Yude Zhang and Shujuan Yu and Xiumei Wang and Shengmei Zhao and Weigang Wang and Yan Liu and Keke Ding,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211374,On neutrosophic multi-level multi-objective linear programming problem with application in transportation problem,E. Fathy and E. Ammar,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221780,An integrated methodology for commercial concrete supplier selection with intuitionistic fuzzy CPT-VIKOR,Yongguang Han and Shanshan Zhang and Dexue Deng,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220811,Performance improvement and complexity reduction in the classification of EMG signals with mRMR-based CNN-KNN combined model,X. Little Flower and S. Poonguzhali,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221883,Recurrent neural network based sentiment analysis of social media data during corona pandemic under national lockdown,Shana Jayachandran and Anveshini Dumala,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-222920,A novel decomposition-denoising ANFIS model based on singular spectrum analysis and differential evolution algorithm for seasonal AQI forecasting,Mingjun He and Jinxing Che and Zheyong Jiang and Weihua Zhao and Bingrong Wan,2023,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220969,A new authentication scheme based on monogenic semigroup,Nabilah Abughazalah and Majid Khan and Naveed Yaqoob and Noor Munir and Iqtadar Hussain,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221177,Multi-Layer ResNet-DenseNet architecture in consort with the XgBoost classifier for intracranial hemorrhage (ICH) subtype detection and classification,Shanu Nizarudeen and Ganesh R. Shunmugavel,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-222111,A fuzzy cognitive map of the quality of user experience determinants in mobile application design,Megha Chhabra and Bhagwati Sharan and Manoj Kumar,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-223166,An energy efficient deep learning model for intrusion detection in smart healthcare with optimal feature selection mechanism,R. Rajalakshmi and P. Sivakumar and T. Prathiba and K. Chatrapathy,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220183,Improper integral with exponential function,AL-Nashri AL-Hossain Ahmad and Sami H. Altoum and Mahjoub A. Elamin and Hakeem A. Othman,2023,0,Journal of Intelligent &amp; Fuzzy Systems
